frame,energy_eV_raw
3244,-179433.58948778344
3245,-179352.26137393116
3246,-179665.26139882064
3247,-178263.84136076327
3248,-179402.02384229348
3249,-179209.71277365187
3250,-179442.26113567
3251,-179329.50166772233
3252,-179665.26139882064
3253,-178573.29233178467
3254,-179392.2537077875
3255,-179064.95530925022
3256,-179444.7362549339
3257,-179340.85381049837
3258,-179665.26139882064
3259,-178476.48456638528
3260,-179335.39237273732
3261,-178820.9458445163
3262,-179436.17979899616
3263,-179359.4982567424
3264,-179665.26139882064
3265,-178882.8977002657
3266,-179336.2359293032
3267,-178750.63587778632
3268,-179437.62646262752
3269,-179376.55786892583
3270,-179665.26139882064
3271,-179127.64946439344
3272,-179340.13569311152
3273,-178885.2650394839
3274,-179432.89720010656
3275,-179392.32178548933
3276,-179665.26139882064
3277,-179133.21056461535
3278,-179360.75742295256
3279,-178899.1993321783
3280,-179442.74285108616
3281,-179363.08212311027
3282,-179665.26139882064
3283,-179063.7462070681
3284,-179382.7706905389
3285,-178958.20800120806
3286,-179445.92781147803
3287,-179345.907283587
3288,-179665.26139882064
3289,-179112.4265100998
3290,-179360.68234997432
3291,-178982.38244347743
3292,-179444.92770475164
3293,-179377.43710358848
3294,-179665.26139882064
3295,-179065.94350050445
3296,-179323.7216088013
3297,-179114.70096512
3298,-179410.41395193047
3299,-179371.19837789735
3300,-179665.26139882064
3301,-179021.1843550664
3302,-179299.4222631438
3303,-179169.16093395982
3304,-179411.29805864074
3305,-179352.64166060818
3306,-179665.26139882064
3307,-179036.65128423856
3308,-179255.88406052548
3309,-179208.19503964818
3310,-179381.64990603298
3311,-179355.59570926375
3312,-179665.26139882064
3313,-179115.56134951347
3314,-179170.22778311666
3315,-179274.63614465
3316,-179375.1910800071
3317,-179354.7150562253
3318,-179665.26139882064
3319,-179119.45892055958
3320,-179187.04509651277
3321,-179303.820584015
3322,-179391.8472613705
3323,-179365.0595809121
3324,-179665.26139882064
3325,-179120.91984416658
3326,-179244.31257912036
3327,-179202.93481395612
3328,-179333.681523961
3329,-179379.71082008712
3330,-179665.26139882064
3331,-179111.26737707053
3332,-179110.667489096
3333,-179272.21708768446
3334,-179242.31130038513
3335,-179355.69313364406
3336,-179665.26139882064
3337,-178987.1160665953
3338,-179230.80505253482
3339,-179284.18546738767
3340,-179248.0438401866
3341,-179302.06971727146
3342,-179665.26139882064
3343,-179062.2313521118
3344,-179245.38108866737
3345,-179301.9885393363
3346,-179299.8911047929
3347,-179360.2666415894
3348,-179665.26139882064
3349,-179020.32144745244
3350,-179315.69714112152
3351,-179324.36649643257
3352,-179246.1765760118
3353,-179372.355394949
3354,-179665.26139882064
3355,-179182.19179090817
3356,-179314.6736421598
3357,-179321.64612338974
3358,-179228.50817225914
3359,-179396.85073224443
3360,-179665.26139882064
3361,-179066.09595494554
3362,-179249.22022858541
3363,-179337.18694904895
3364,-179265.11440546083
3365,-179410.86445971558
3366,-179665.26139882064
3367,-179114.65394435156
3368,-179313.476809961
3369,-179368.84942408378
3370,-179299.70685894752
3371,-179391.8574302615
3372,-179665.26139882064
3373,-179141.2701782089
3374,-179274.41728704164
3375,-179400.03825182866
3376,-179348.5353974882
3377,-179367.64030799593
3378,-179665.26139882064
3379,-179098.01508044795
3380,-179281.3836349021
3381,-179419.2584301647
3382,-179362.79726682746
3383,-179373.9040777084
3384,-179665.26139882064
3385,-179219.54479512724
3386,-179321.95972707757
3387,-179399.17468308532
3388,-179349.9328768097
3389,-179394.34469914946
3390,-179665.26139882064
3391,-179228.32590153482
3392,-179291.0731336158
3393,-179361.25239911498
3394,-179321.17554885897
3395,-179397.1234051614
3396,-179665.26139882064
3397,-179244.4235004123
3398,-179239.65937105336
3399,-179376.27051570895
3400,-179323.44312805354
3401,-179390.80090390242
3402,-179665.26139882064
3403,-179149.76724876976
3404,-179113.1981762454
3405,-179355.18141737653
3406,-179323.84596461113
3407,-179352.09946972132
3408,-179665.26139882064
3409,-179171.38109051654
3410,-179276.12472200888
3411,-179337.64916454122
3412,-179326.13438574178
3413,-179333.5971338383
3414,-179665.26139882064
3415,-179205.88372427042
3416,-179196.44056335688
3417,-179328.41573585625
3418,-179343.3197560647
3419,-179331.67191944836
3420,-179665.26139882064
3421,-179221.36236772686
3422,-179180.40769451536
3423,-179345.93334487887
3424,-179360.39654025462
3425,-179360.9183786521
3426,-179665.26139882064
3427,-179138.9719135955
3428,-179265.8114447169
3429,-179306.76302422344
3430,-179326.44792700233
3431,-179391.71838188384
3432,-179665.26139882064
3433,-179179.2779584544
3434,-179218.85255958428
3435,-179297.88734041378
3436,-179288.04836884936
3437,-179405.20078271464
3438,-179665.26139882064
3439,-179114.42494345552
3440,-179238.47700940564
3441,-179216.16440542456
3442,-179355.06874266957
3443,-179382.2653683207
3444,-179665.26139882064
3445,-179146.42158042474
3446,-179280.31641408813
3447,-179228.58054947847
3448,-179376.51413558677
3449,-179335.83356156936
3450,-179665.26139882064
3451,-179128.63662107938
3452,-179304.6354613655
3453,-179316.9484831707
3454,-179382.10383656374
3455,-179366.87764867072
3456,-179665.26139882064
3457,-179153.1297482022
3458,-179315.59261392854
3459,-179302.82475969367
3460,-179365.46163182924
3461,-179343.30750167277
3462,-179665.26139882064
3463,-179027.2022836755
3464,-179312.97784002894
3465,-179325.09471607965
3466,-179339.56037687176
3467,-179335.12184382026
3468,-179665.26139882064
3469,-178499.92993414516
3470,-179317.8641697164
3471,-179359.37768409122
3472,-179393.7653854944
3473,-179350.810352047
3474,-179665.26139882064
3475,-178254.32681303655
3476,-179314.00396605124
3477,-179372.93484969283
3478,-179416.5226344649
3479,-179371.2279887033
3480,-179665.26139882064
3481,-178479.2934090843
3482,-179339.5001464139
3483,-179334.90381446836
3484,-179410.45454121087
3485,-179384.1098555375
3486,-179665.26139882064
3487,-178889.27032405738
3488,-179379.65065801571
3489,-179367.34804400735
3490,-179377.29795145636
3491,-179404.8179261269
3492,-179665.26139882064
3493,-179086.73277646548
3494,-179390.71156492777
3495,-179291.89127455605
3496,-179395.94442599482
3497,-179403.00736121525
3498,-179665.26139882064
3499,-178952.31027918492
3500,-179347.36797695872
3501,-179306.68536509573
3502,-179368.73621191533
3503,-179388.6969258252
3504,-179665.26139882064
3505,-178922.9165813585
3506,-179344.6891540825
3507,-179349.3789676559
3508,-179366.1376826708
3509,-179378.17592703228
3510,-179665.26139882064
3511,-179192.19764969414
3512,-179340.04548314723
3513,-179400.92031836577
3514,-179355.79526378517
3515,-179384.7767554985
3516,-179665.26139882064
3517,-179165.92209893608
3518,-179348.484975044
3519,-179373.83746067318
3520,-179338.9035756575
3521,-179376.70037087856
3522,-179665.26139882064
3523,-179120.98508356084
3524,-179297.06732573698
3525,-179411.9529674294
3526,-179314.68309881544
3527,-179357.88738603474
3528,-179665.26139882064
3529,-179139.60725564792
3530,-179273.09923024397
3531,-179413.12468259013
3532,-179335.5134040034
3533,-179385.75435766118
3534,-179665.26139882064
3535,-179113.92019094608
3536,-179278.0048278168
3537,-179431.29291281928
3538,-179347.14109879386
3539,-179393.3382979808
3540,-179665.26139882064
3541,-179132.98953058425
3542,-179310.52805447034
3543,-179443.3531544442
3544,-179353.28469282435
3545,-179340.53978624663
3546,-179665.26139882064
3547,-179207.6547894315
3548,-179338.31217366303
3549,-179423.256621794
3550,-179349.0746048911
3551,-179336.93866921443
3552,-179665.26139882064
3553,-179212.0598456734
3554,-179336.9902859745
3555,-179405.92901273927
3556,-179381.95978182062
3557,-179352.9233210107
3558,-179665.26139882064
3559,-179038.56118677626
3560,-179267.447895706
3561,-179403.09454223714
3562,-179379.59561298974
3563,-179335.95435685397
3564,-179665.26139882064
3565,-178994.8890616139
3566,-179232.88103386475
3567,-179393.35542372323
3568,-179383.27680694134
3569,-179383.20280768772
3570,-179665.26139882064
3571,-178803.08397310777
3572,-179193.47829520947
3573,-179309.69371603095
3574,-179387.2008048181
3575,-179373.79603875964
3576,-179665.26139882064
3577,-178802.57274597956
3578,-179217.64301140205
3579,-179129.28081862003
3580,-179388.98739605283
3581,-179396.8634058693
3582,-179665.26139882064
3583,-179040.4536347442
3584,-179232.89615142858
3585,-179141.90711620694
3586,-179374.16163903376
3587,-179400.92149440112
3588,-179665.26139882064
3589,-179101.64469321258
3590,-179207.09706472384
3591,-179207.42949313458
3592,-179379.24517345548
3593,-179391.07168687804
3594,-179665.26139882064
3595,-179086.03863962064
3596,-179178.88863858816
3597,-179275.0429055575
3598,-179370.17360437431
3599,-179386.05698730735
3600,-179665.26139882064
3601,-179184.86653199958
3602,-179262.55799188672
3603,-179324.61682399138
3604,-179381.0251319751
3605,-179381.3550862218
3606,-179665.26139882064
3607,-179081.50590680205
3608,-179269.18418981982
3609,-179342.77068256648
3610,-179355.50672331432
3611,-179383.78524057308
3612,-179665.26139882064
3613,-179003.46020301935
3614,-179169.57360145962
3615,-179392.09033806933
3616,-179311.49475276168
3617,-179392.11747726024
3618,-179665.26139882064
3619,-178992.858095661
3620,-178932.710336767
3621,-179389.64182389513
3622,-179209.545074563
3623,-179390.81599030676
3624,-179665.26139882064
3625,-179021.08223717217
3626,-179085.20158304687
3627,-179375.2821482173
3628,-179126.2056478783
3629,-179396.7667225227
3630,-179665.26139882064
3631,-178918.12417328067
3632,-178967.0746656875
3633,-179371.99753708288
3634,-179199.9084871685
3635,-179402.6202434944
3636,-179665.26139882064
3637,-178795.9850016511
3638,-178847.67344624238
3639,-179364.61758291887
3640,-179325.5891454316
3641,-179400.6793919335
3642,-179665.26139882064
3643,-178956.92459251964
3644,-178893.06117980197
3645,-179354.95993896027
3646,-179354.15214495754
3647,-179407.3152005904
3648,-179665.26139882064
3649,-179055.02698312612
3650,-178910.02983078308
3651,-179358.92040411843
3652,-179322.27600325397
3653,-179403.10073759823
3654,-179665.26139882064
3655,-179202.83143835652
3656,-178930.72012152377
3657,-179373.05894863658
3658,-179312.86082074424
3659,-179393.10853779793
3660,-179665.26139882064
3661,-179243.40466189513
3662,-179138.53809601764
3663,-179382.0792218196
3664,-179313.5122674098
3665,-179394.35176583088
3666,-179665.26139882064
3667,-179363.56886641952
3668,-179149.94881101017
3669,-179381.30091415418
3670,-179352.99901758888
3671,-179411.11920122488
3672,-179665.26139882064
3673,-179328.22760850913
3674,-179079.127169722
3675,-179395.49328769493
3676,-179347.341162734
3677,-179412.78751998075
3678,-179665.26139882064
3679,-179274.73186118493
3680,-178924.1249131073
3681,-179380.16132709268
3682,-179360.03405089807
3683,-179414.85396597662
3684,-179665.26139882064
3685,-179285.40589526942
3686,-179074.53154952932
3687,-179371.91162453906
3688,-179328.10003271417
3689,-179402.51352780976
3690,-179665.26139882064
3691,-179296.79646624628
3692,-179159.04304362764
3693,-179365.79570190754
3694,-179351.28344252208
3695,-179383.00322773773
3696,-179665.26139882064
3697,-179250.0314291665
3698,-179250.4326622845
3699,-179358.05192201858
3700,-179361.6809806625
3701,-179404.3251797571
3702,-179665.26139882064
3703,-179175.40622451273
3704,-179261.75453937228
3705,-179332.51170739374
3706,-179356.44575484848
3707,-179393.81976686962
3708,-179665.26139882064
3709,-179025.31836298492
3710,-179272.1746173047
3711,-179265.80452000943
3712,-179357.91575320438
3713,-179380.41260256234
3714,-179665.26139882064
3715,-179079.12137623582
3716,-179371.06771419774
3717,-179282.6750976879
3718,-179377.5166960529
3719,-179369.6987622313
3720,-179665.26139882064
3721,-179178.9795486943
3722,-179389.28179000958
3723,-179278.15584493804
3724,-179384.320667871
3725,-179400.67572551555
3726,-179665.26139882064
3727,-178950.4163326044
3728,-179379.39235823372
3729,-179270.49055958542
3730,-179371.94847693475
3731,-179428.95575259498
3732,-179665.26139882064
3733,-178896.09334861225
3734,-179367.82346577483
3735,-179298.22163091556
3736,-179375.21533299197
3737,-179430.95294263458
3738,-179665.26139882064
3739,-178863.24877055225
3740,-179378.46211824656
3741,-179295.56014111108
3742,-179383.4305631453
3743,-179427.84406685134
3744,-179665.26139882064
3745,-178857.97118310828
3746,-179367.5837231891
3747,-179305.96645077597
3748,-179376.31410656736
3749,-179422.56884618077
3750,-179665.26139882064
3751,-178838.58978151967
3752,-179374.4261313235
3753,-179336.76337112053
3754,-179393.83052363418
3755,-179408.57345970886
3756,-179665.26139882064
3757,-178869.95621133264
3758,-179379.3926776937
3759,-179362.98178706685
3760,-179404.35012106816
3761,-179398.13316725535
3762,-179665.26139882064
3763,-178966.25718655798
3764,-179361.45918090641
3765,-179373.06164572982
3766,-179412.63600279565
3767,-179396.65537330223
3768,-179665.26139882064
3769,-179066.29332466784
3770,-179368.72041840982
3771,-179341.29279675012
3772,-179415.35955250316
3773,-179406.25179539016
3774,-179665.26139882064
3775,-179092.2694369713
3776,-179368.7681710055
3777,-179353.70269315178
3778,-179431.62046431203
3779,-179411.62949602178
3780,-179665.26139882064
3781,-179000.58041890553
3782,-179368.8342801278
3783,-179378.48361762616
3784,-179430.7261563028
3785,-179402.06940602174
3786,-179665.26139882064
3787,-179053.93812336586
3788,-179370.2477015026
3789,-179377.79082138347
3790,-179414.2795616932
3791,-179381.62795610394
3792,-179665.26139882064
3793,-179110.4110858241
3794,-179371.0642496729
3795,-179381.09946374994
3796,-179402.0742919156
3797,-179336.6976720244
3798,-179665.26139882064
3799,-179164.45065303938
3800,-179353.6860131691
3801,-179369.0344206394
3802,-179399.36183279494
3803,-179271.02414731032
3804,-179665.26139882064
3805,-179152.27684047996
3806,-179421.6234315896
3807,-179307.07795876576
3808,-179386.92689421622
3809,-179268.44805752722
3810,-179665.26139882064
3811,-179128.3418351079
3812,-179436.24990214306
3813,-179306.86773599157
3814,-179368.26926583383
3815,-179350.97669635143
3816,-179665.26139882064
3817,-179121.651537766
3818,-179458.30338212577
3819,-179300.02665743983
3820,-179372.68365575993
3821,-179355.97098679518
3822,-179665.26139882064
3823,-179165.87951410282
3824,-179450.28198607508
3825,-179294.3136306077
3826,-179385.98355066686
3827,-179327.54788926223
3828,-179665.26139882064
3829,-179223.63379479843
3830,-179455.2989874885
3831,-179284.7616165529
3832,-179403.83478877263
3833,-179296.28119409966
3834,-179665.26139882064
3835,-179121.8820960692
3836,-179450.60936107798
3837,-179301.6645889152
3838,-179422.541914303
3839,-179281.4822634432
3840,-179665.26139882064
3841,-179099.19577644716
3842,-179433.17979814566
3843,-179286.38534258553
3844,-179448.29766180593
3845,-179266.42354772464
3846,-179665.26139882064
3847,-179155.02166500798
3848,-179332.99082669913
3849,-179322.21930895702
3850,-179463.24483296718
3851,-179297.7056494807
3852,-179665.26139882064
3853,-179230.4540169894
3854,-179386.52423474228
3855,-179319.38619901327
3856,-179463.40515816273
3857,-179300.4389513282
3858,-179665.26139882064
3859,-179222.46886097195
3860,-179400.15184047516
3861,-179313.73449597287
3862,-179447.332551604
3863,-179298.05191761776
3864,-179665.26139882064
3865,-179218.97101527746
3866,-179353.57037883895
3867,-179247.54077865768
3868,-179395.6916392535
3869,-179331.65383149387
3870,-179665.26139882064
3871,-179248.90176905572
3872,-179390.65199952797
3873,-179190.49631278645
3874,-179363.23959102054
3875,-179389.8080215414
3876,-179665.26139882064
3877,-179264.40011445753
3878,-179416.47386204218
3879,-179333.44530155484
3880,-179338.44306280804
3881,-179368.0857532034
3882,-179665.26139882064
3883,-179241.9304754444
3884,-179409.36080632007
3885,-179341.4465757581
3886,-179326.8174015819
3887,-179339.5807809597
3888,-179665.26139882064
3889,-179155.9309281178
3890,-179419.05358922252
3891,-179309.33168853846
3892,-179307.2935169158
3893,-179321.31056261514
3894,-179665.26139882064
3895,-179037.09622361118
3896,-179415.9504849493
