evaluation_pathway,evaluation_frame_index,path_iteration,image_index,reference_split,soap_reference_frame_index,soap_reference_cr_index,soap_cosine_distance,rmsd_reference_frame_index,rmsd_reference_cr_index,cr_local_species_rmsd_A,exact_global_fingerprint_match,exact_reference_frame_indices,exact_local_fingerprint_match,exact_local_reference_centers
1-6,25,6,1,valid,80,80,0.00038841676783463175,71,81,0.6290848018076751,False,[],False,[]
1-6,26,6,2,valid,127,80,0.0016497280865896968,150,80,2.61622218468609,False,[],False,[]
1-6,27,6,3,valid,144,80,0.005558093289389721,,,,False,[],False,[]
1-6,28,6,4,valid,161,80,0.005798619855708509,,,,False,[],False,[]
1-6,29,6,5,valid,161,80,0.007990736021444622,,,,False,[],False,[]
1-6,30,7,1,valid,80,80,0.00038841676783463175,71,81,0.6290848018076751,False,[],False,[]
1-6,31,7,2,valid,127,80,0.0016446622981083348,150,80,2.616274460225687,False,[],False,[]
1-6,32,7,3,valid,144,80,0.005572359052401277,,,,False,[],False,[]
1-6,33,7,4,valid,161,80,0.005798811506357859,,,,False,[],False,[]
1-6,34,7,5,valid,161,80,0.007990736021444622,,,,False,[],False,[]
1-6,35,8,1,valid,80,80,0.00038841676783463175,71,81,0.6290848018076751,False,[],False,[]
1-6,36,8,2,valid,127,80,0.0016348365810215926,150,80,2.6163796188060573,False,[],False,[]
1-6,37,8,3,valid,144,80,0.0056004180218462984,,,,False,[],False,[]
1-6,38,8,4,valid,161,80,0.005799274418896494,,,,False,[],False,[]
1-6,39,8,5,valid,161,80,0.007990736021444622,,,,False,[],False,[]
1-6,40,9,1,valid,80,80,0.00038841676783463175,71,81,0.6290848018076751,False,[],False,[]
1-6,41,9,2,valid,127,80,0.0016111752957030934,150,80,2.616656382474643,False,[],False,[]
1-6,42,9,3,valid,144,80,0.005666484823572238,,,,False,[],False,[]
1-6,43,9,4,valid,161,80,0.005800869682031418,,,,False,[],False,[]
1-6,44,9,5,valid,161,80,0.007990736021444622,,,,False,[],False,[]
1-6,45,10,1,valid,80,80,0.00038841676783463175,71,81,0.6290848018076751,False,[],False,[]
1-6,46,10,2,valid,127,80,0.0015693865179621236,150,80,2.617218973863152,False,[],False,[]
1-6,47,10,3,valid,144,80,0.0057860727757717,,,,False,[],False,[]
1-6,48,10,4,valid,161,80,0.005805346805623612,,,,False,[],False,[]
1-6,49,10,5,valid,161,80,0.007990736021444622,,,,False,[],False,[]
1-6,50,11,1,valid,80,80,0.00038841676783463175,71,81,0.6290848018076751,False,[],False,[]
1-6,51,11,2,valid,127,80,0.0015209876722099835,150,80,2.6180108633551074,False,[],False,[]
1-6,52,11,3,valid,144,80,0.005935428606636539,,,,False,[],False,[]
1-6,53,11,4,valid,161,80,0.005813840106237422,,,,False,[],False,[]
1-6,54,11,5,valid,161,80,0.007990736021444622,,,,False,[],False,[]
1-6,55,12,1,valid,80,80,0.00038841676783463175,71,81,0.6290848018076751,False,[],False,[]
1-6,56,12,2,valid,127,80,0.001447798684933943,150,80,2.6196286654457603,False,[],False,[]
1-6,57,12,3,valid,144,80,0.006192515588501646,,,,False,[],False,[]
1-6,58,12,4,valid,161,80,0.005837248467521983,,,,False,[],False,[]
1-6,59,12,5,valid,161,80,0.007990736021444622,,,,False,[],False,[]
1-6,60,13,1,valid,80,80,0.00038841676783463175,71,81,0.6290848018076751,False,[],False,[]
1-6,61,13,2,valid,127,80,0.0014335796927855693,150,80,2.6200646018231444,False,[],False,[]
1-6,62,13,3,valid,144,80,0.006256216412398263,,,,False,[],False,[]
1-6,63,13,4,valid,161,80,0.005845307551839318,,,,False,[],False,[]
1-6,64,13,5,valid,161,80,0.007990736021444622,,,,False,[],False,[]
1-6,65,14,1,valid,80,80,0.00038841676783463175,71,81,0.6290848018076751,False,[],False,[]
1-6,66,14,2,valid,127,80,0.0014303097884169613,150,80,2.620234385235809,False,[],False,[]
1-6,67,14,3,valid,144,80,0.006283033051439069,,,,False,[],False,[]
1-6,68,14,4,valid,161,80,0.005849494557281787,,,,False,[],False,[]
1-6,69,14,5,valid,161,80,0.007990736021444622,,,,False,[],False,[]
1-6,70,15,1,valid,80,80,0.00038841676783463175,71,81,0.6290848018076751,False,[],False,[]
1-6,71,15,2,valid,127,80,0.001431104839154096,150,80,2.6203232743487397,False,[],False,[]
1-6,72,15,3,valid,144,80,0.006300409539584106,,,,False,[],False,[]
1-6,73,15,4,valid,161,80,0.005852964201742861,,,,False,[],False,[]
1-6,74,15,5,valid,161,80,0.007990736021444622,,,,False,[],False,[]
1-6,75,16,1,valid,80,80,0.00038841676783463175,71,81,0.6290848018076751,False,[],False,[]
1-6,76,16,2,valid,127,80,0.001434880561380858,150,80,2.620334210963165,False,[],False,[]
1-6,77,16,3,valid,144,80,0.006307787168035928,,,,False,[],False,[]
1-6,78,16,4,valid,161,80,0.005855265591527159,,,,False,[],False,[]
1-6,79,16,5,valid,161,80,0.007990736021444622,,,,False,[],False,[]
1-6,80,17,1,valid,80,80,0.00038841676783463175,71,81,0.6290848018076751,False,[],False,[]
1-6,81,17,2,valid,127,80,0.001455566954557841,150,80,2.6203392428866317,False,[],False,[]
1-6,82,17,3,valid,144,80,0.006336834925534496,,,,False,[],False,[]
1-6,83,17,4,valid,161,80,0.005866749569774288,,,,False,[],False,[]
1-6,84,17,5,valid,161,80,0.007990736021444622,,,,False,[],False,[]
1-6,85,18,1,valid,80,80,0.00038841676783463175,71,81,0.6290848018076751,False,[],False,[]
1-6,86,18,2,valid,127,80,0.0015100747314044094,150,80,2.6203202142146744,False,[],False,[]
1-6,87,18,3,valid,144,80,0.006400250739211688,,,,False,[],False,[]
1-6,88,18,4,valid,161,80,0.005901752694103424,,,,False,[],False,[]
1-6,89,18,5,valid,161,80,0.007990736021444622,,,,False,[],False,[]
1-6,90,19,1,valid,80,80,0.00038841676783463175,71,81,0.6290848018076751,False,[],False,[]
1-6,91,19,2,valid,127,80,0.0015900819107740327,150,80,2.620286913913838,False,[],False,[]
1-6,92,19,3,valid,144,80,0.006475938944167092,,,,False,[],False,[]
1-6,93,19,4,valid,161,80,0.005962144593089969,,,,False,[],False,[]
1-6,94,19,5,valid,161,80,0.007990736021444622,,,,False,[],False,[]
1-6,95,20,1,valid,80,80,0.00038841676783463175,71,81,0.6290848018076751,False,[],False,[]
1-6,96,20,2,valid,144,80,0.0017128128597290182,150,80,2.620265744764254,False,[],False,[]
1-6,97,20,3,valid,34,81,0.006511847128944481,,,,False,[],False,[]
1-6,98,20,4,valid,161,80,0.006073104144461494,,,,False,[],False,[]
1-6,99,20,5,valid,161,80,0.007990736021444622,,,,False,[],False,[]
1-6,100,21,1,valid,80,80,0.00038841676783463175,71,81,0.6290848018076751,False,[],False,[]
1-6,101,21,2,valid,144,80,0.001735691801536543,150,80,2.62026232347942,False,[],False,[]
1-6,102,21,3,valid,34,81,0.006508903555603629,,,,False,[],False,[]
1-6,103,21,4,valid,118,80,0.0060972314101359615,,,,False,[],False,[]
1-6,104,21,5,valid,161,80,0.007990736021444622,,,,False,[],False,[]
1-6,105,22,1,valid,80,80,0.00038841676783463175,71,81,0.6290848018076751,False,[],False,[]
1-6,106,22,2,valid,144,80,0.001744517728036854,150,80,2.6202587960240797,False,[],False,[]
1-6,107,22,3,valid,34,81,0.006507346251139801,,,,False,[],False,[]
1-6,108,22,4,valid,118,80,0.006107101698817452,,,,False,[],False,[]
1-6,109,22,5,valid,161,80,0.007990736021444622,,,,False,[],False,[]
1-6,110,23,1,valid,80,80,0.00038841676783463175,71,81,0.6290848018076751,False,[],False,[]
1-6,111,23,2,valid,144,80,0.0017504433356516635,150,80,2.620254689563001,False,[],False,[]
1-6,112,23,3,valid,34,81,0.006505732558952038,,,,False,[],False,[]
1-6,113,23,4,valid,118,80,0.006114690626772612,,,,False,[],False,[]
1-6,114,23,5,valid,161,80,0.007990736021444622,,,,False,[],False,[]
1-6,115,24,1,valid,80,80,0.00038841676783463175,71,81,0.6290848018076751,False,[],False,[]
1-6,116,24,2,valid,144,80,0.0017539943077624631,150,80,2.620250679897193,False,[],False,[]
1-6,117,24,3,valid,34,81,0.006504097253578589,,,,False,[],False,[]
1-6,118,24,4,valid,118,80,0.006120363918612037,,,,False,[],False,[]
1-6,119,24,5,valid,161,80,0.007990736021444622,,,,False,[],False,[]
1-6,120,25,1,valid,80,80,0.00038841676783463175,71,81,0.6290848018076751,False,[],False,[]
1-6,121,25,2,valid,144,80,0.0017723895675203494,150,80,2.62023428400738,False,[],False,[]
1-6,122,25,3,valid,34,81,0.006495211873245754,,,,False,[],False,[]
1-6,123,25,4,valid,118,80,0.006152174434907898,,,,False,[],False,[]
1-6,124,25,5,valid,161,80,0.007990736021444622,,,,False,[],False,[]
1-6,125,26,1,valid,80,80,0.00038841676783463175,71,81,0.6290848018076751,False,[],False,[]
1-6,126,26,2,valid,144,80,0.0018157324139199682,150,80,2.6202262728863683,False,[],False,[]
1-6,127,26,3,valid,34,81,0.006472530827134726,,,,False,[],False,[]
1-6,128,26,4,valid,118,80,0.0062335620509832435,,,,False,[],False,[]
1-6,129,26,5,valid,161,80,0.007990736021444622,,,,False,[],False,[]
1-6,130,27,1,valid,80,80,0.00038841676783463175,71,81,0.6290848018076751,False,[],False,[]
1-6,131,27,2,valid,144,80,0.0018676102199750577,150,80,2.6202694099749975,False,[],False,[]
1-6,132,27,3,valid,34,81,0.006445186847849893,,,,False,[],False,[]
1-6,133,27,4,valid,118,80,0.006340451623120247,,,,False,[],False,[]
1-6,134,27,5,valid,161,80,0.007990736021444622,,,,False,[],False,[]
1-6,135,28,1,valid,80,80,0.00038841676783463175,71,81,0.6290848018076751,False,[],False,[]
1-6,136,28,2,valid,144,80,0.001925748394574267,150,80,2.6203788893516777,False,[],False,[]
1-6,137,28,3,valid,144,80,0.006408816813675333,,,,False,[],False,[]
1-6,138,28,4,valid,118,80,0.006468871440240331,,,,False,[],False,[]
1-6,139,28,5,valid,161,80,0.007990736021444622,,,,False,[],False,[]
1-6,140,29,1,valid,80,80,0.00038841676783463175,71,81,0.6290848018076751,False,[],False,[]
1-6,141,29,2,valid,144,80,0.001932497960423829,150,80,2.620418458839119,False,[],False,[]
1-6,142,29,3,valid,144,80,0.0063981976314836375,,,,False,[],False,[]
1-6,143,29,4,valid,118,80,0.0064901344613723655,,,,False,[],False,[]
1-6,144,29,5,valid,161,80,0.007990736021444622,,,,False,[],False,[]
1-6,145,30,1,valid,80,80,0.00038841676783463175,71,81,0.6290848018076751,False,[],False,[]
1-6,146,30,2,valid,144,80,0.0019327392577765945,150,80,2.620453534379174,False,[],False,[]
1-6,147,30,3,valid,144,80,0.006393567562441804,,,,False,[],False,[]
1-6,148,30,4,valid,118,80,0.006499106137925814,,,,False,[],False,[]
1-6,149,30,5,valid,161,80,0.007990736021444622,,,,False,[],False,[]
1-6,150,31,1,valid,80,80,0.00038841676783463175,71,81,0.6290848018076751,False,[],False,[]
1-6,151,31,2,valid,144,80,0.001930283123459331,150,80,2.620503671019742,False,[],False,[]
1-6,152,31,3,valid,144,80,0.0063878281353508815,,,,False,[],False,[]
1-6,153,31,4,valid,118,80,0.006507088801730676,,,,False,[],False,[]
1-6,154,31,5,valid,161,80,0.007990736021444622,,,,False,[],False,[]
1-6,155,32,1,valid,80,80,0.00038841676783463175,71,81,0.6290848018076751,False,[],False,[]
1-6,156,32,2,valid,144,80,0.0019248757147726225,150,80,2.62057686267296,False,[],False,[]
1-6,157,32,3,valid,144,80,0.006380759607237607,,,,False,[],False,[]
1-6,158,32,4,valid,118,80,0.006515581798803627,,,,False,[],False,[]
1-6,159,32,5,valid,161,80,0.007990736021444622,,,,False,[],False,[]
1-6,160,33,1,valid,80,80,0.00038841676783463175,71,81,0.6290848018076751,False,[],False,[]
1-6,161,33,2,valid,144,80,0.0018816636318947921,150,80,2.6211668344660772,False,[],False,[]
1-6,162,33,3,valid,144,80,0.006326464675807664,,,,False,[],False,[]
1-6,163,33,4,valid,118,80,0.006581017459484695,,,,False,[],False,[]
1-6,164,33,5,valid,161,80,0.007990736021444622,,,,False,[],False,[]
1-6,165,34,1,valid,80,80,0.00038841676783463175,71,81,0.6290848018076751,False,[],False,[]
1-6,166,34,2,valid,144,80,0.0017799226001804502,150,80,2.6227168933423304,False,[],False,[]
1-6,167,34,3,valid,144,80,0.006197431129124298,,,,False,[],False,[]
1-6,168,34,4,valid,118,80,0.006746175153049205,,,,False,[],False,[]
1-6,169,34,5,valid,161,80,0.007990736021444622,,,,False,[],False,[]
1-6,170,35,1,valid,80,80,0.00038841676783463175,71,81,0.6290848018076751,False,[],False,[]
1-6,171,35,2,valid,144,80,0.0016903193724562282,,,,False,[],False,[]
1-6,172,35,3,valid,144,80,0.006087868486179593,,,,False,[],False,[]
1-6,173,35,4,valid,118,80,0.006904082929162336,,,,False,[],False,[]
1-6,174,35,5,valid,161,80,0.007990736021444622,,,,False,[],False,[]
1-6,175,36,1,valid,80,80,0.00038841676783463175,71,81,0.6290848018076751,False,[],False,[]
1-6,176,36,2,valid,144,80,0.0016285287168638085,,,,False,[],False,[]
1-6,177,36,3,valid,144,80,0.006014828223282809,,,,False,[],False,[]
1-6,178,36,4,valid,118,80,0.007021135808845669,,,,False,[],False,[]
1-6,179,36,5,valid,161,80,0.007990736021444622,,,,False,[],False,[]
1-6,180,37,1,valid,80,80,0.00038841676783463175,71,81,0.6290848018076751,False,[],False,[]
1-6,181,37,2,valid,144,80,0.0016200523949860823,,,,False,[],False,[]
1-6,182,37,3,valid,144,80,0.006006539747774653,,,,False,[],False,[]
1-6,183,37,4,valid,118,80,0.007034446393107352,,,,False,[],False,[]
1-6,184,37,5,valid,161,80,0.007990736021444622,,,,False,[],False,[]
1-6,185,38,1,valid,80,80,0.00038841676783463175,71,81,0.6290848018076751,False,[],False,[]
1-6,186,38,2,valid,144,80,0.0016150347551897593,,,,False,[],False,[]
1-6,187,38,3,valid,144,80,0.006002926647692419,,,,False,[],False,[]
1-6,188,38,4,valid,118,80,0.007039530720399645,,,,False,[],False,[]
1-6,189,38,5,valid,161,80,0.007990736021444622,,,,False,[],False,[]
1-6,190,39,1,valid,80,80,0.00038841676783463175,71,81,0.6290848018076751,False,[],False,[]
1-6,191,39,2,valid,144,80,0.0016079391686116828,,,,False,[],False,[]
1-6,192,39,3,valid,161,80,0.005996794860541277,,,,False,[],False,[]
1-6,193,39,4,valid,118,80,0.007044537572687082,,,,False,[],False,[]
1-6,194,39,5,valid,161,80,0.007990736021444622,,,,False,[],False,[]
1-6,195,40,1,valid,80,80,0.00038841676783463175,71,81,0.6290848018076751,False,[],False,[]
1-6,196,40,2,valid,144,80,0.0015943992385206718,,,,False,[],False,[]
1-6,197,40,3,valid,161,80,0.005977232678468392,,,,False,[],False,[]
1-6,198,40,4,valid,118,80,0.007052597861537224,,,,False,[],False,[]
1-6,199,40,5,valid,161,80,0.007990736021444622,,,,False,[],False,[]
1-6,200,41,1,valid,80,80,0.00038841676783463175,71,81,0.6290848018076751,False,[],False,[]
1-6,201,41,2,valid,144,80,0.0014417991959548848,,,,False,[],False,[]
1-6,202,41,3,valid,161,80,0.005761314231616188,,,,False,[],False,[]
1-6,203,41,4,valid,118,80,0.007147844717617091,,,,False,[],False,[]
1-6,204,41,5,valid,161,80,0.007990736021444622,,,,False,[],False,[]
1-6,205,42,1,valid,80,80,0.00038841676783463175,71,81,0.6290848018076751,False,[],False,[]
1-6,206,42,2,valid,127,80,0.0011363290734345277,67,81,1.1952848544219619,False,[],False,[]
1-6,207,42,3,valid,161,80,0.005395530500381551,,,,False,[],False,[]
1-6,208,42,4,valid,118,80,0.007363094352754507,,,,False,[],False,[]
1-6,209,42,5,valid,161,80,0.007990736021444622,,,,False,[],False,[]
1-6,210,43,1,valid,80,80,0.00038841676783463175,71,81,0.6290848018076751,False,[],False,[]
1-6,211,43,2,valid,127,80,0.0009465562267225724,67,81,1.1854602987496197,False,[],False,[]
1-6,212,43,3,valid,161,80,0.005233476360893663,,,,False,[],False,[]
1-6,213,43,4,valid,118,80,0.007522173080123595,,,,False,[],False,[]
1-6,214,43,5,valid,161,80,0.007990736021444622,,,,False,[],False,[]
1-6,215,44,1,valid,80,80,0.00038841676783463175,71,81,0.6290848018076751,False,[],False,[]
1-6,216,44,2,valid,127,80,0.0008666771642419357,67,81,1.1813742009812422,False,[],False,[]
1-6,217,44,3,valid,118,80,0.00518338483618741,,,,False,[],False,[]
1-6,218,44,4,valid,118,80,0.0075985202205939295,,,,False,[],False,[]
1-6,219,44,5,valid,161,80,0.007990736021444622,,,,False,[],False,[]
1-6,220,45,1,valid,80,80,0.00038841676783463175,71,81,0.6290848018076751,False,[],False,[]
1-6,221,45,2,valid,127,80,0.00086057469509071,67,81,1.1810559318722083,False,[],False,[]
1-6,222,45,3,valid,118,80,0.0051802485565268785,,,,False,[],False,[]
1-6,223,45,4,valid,118,80,0.007604242157659646,,,,False,[],False,[]
1-6,224,45,5,valid,161,80,0.007990736021444622,,,,False,[],False,[]
1-6,225,46,1,valid,80,80,0.00038841676783463175,71,81,0.6290848018076751,False,[],False,[]
1-6,226,46,2,valid,127,80,0.0008575694174051129,67,81,1.18089120877146,False,[],False,[]
1-6,227,46,3,valid,118,80,0.005178860007560959,,,,False,[],False,[]
1-6,228,46,4,valid,118,80,0.007606552822882806,,,,False,[],False,[]
1-6,229,46,5,valid,161,80,0.007990736021444622,,,,False,[],False,[]
1-6,230,47,1,valid,80,80,0.00038841676783463175,71,81,0.6290848018076751,False,[],False,[]
1-6,231,47,2,valid,127,80,0.000852474111015411,67,81,1.1806021025105526,False,[],False,[]
1-6,232,47,3,valid,118,80,0.005176675444176659,,,,False,[],False,[]
1-6,233,47,4,valid,118,80,0.007610032466188299,,,,False,[],False,[]
1-6,234,47,5,valid,161,80,0.007990736021444622,,,,False,[],False,[]
1-6,235,48,1,valid,80,80,0.00038841676783463175,71,81,0.6290848018076751,False,[],False,[]
1-6,236,48,2,valid,127,80,0.0008381770545704548,67,81,1.1797819207652942,False,[],False,[]
1-6,237,48,3,valid,118,80,0.005170972771365356,,,,False,[],False,[]
1-6,238,48,4,valid,118,80,0.007619134441898101,,,,False,[],False,[]
1-6,239,48,5,valid,161,80,0.007990736021444622,,,,False,[],False,[]
1-6,240,49,1,valid,80,80,0.00038841676783463175,71,81,0.6290848018076751,False,[],False,[]
1-6,241,49,2,valid,127,80,0.0006594207505878913,67,81,1.1693239119721768,False,[],False,[]
1-6,242,49,3,valid,118,80,0.005149856702489242,,,,False,[],False,[]
1-6,243,49,4,valid,118,80,0.007754258529547808,,,,False,[],False,[]
1-6,244,49,5,valid,161,80,0.007990736021444622,,,,False,[],False,[]
1-6,245,50,1,valid,80,80,0.00038841676783463175,71,81,0.6290848018076751,False,[],False,[]
1-6,246,50,2,valid,127,80,0.000535929574232985,67,81,1.1618374501881583,False,[],False,[]
1-6,247,50,3,valid,118,80,0.005230905033926647,,,,False,[],False,[]
1-6,248,50,4,valid,118,80,0.007882210662556233,,,,False,[],False,[]
1-6,249,50,5,valid,161,80,0.007990736021444622,,,,False,[],False,[]
1-6,250,51,1,valid,80,80,0.00038841676783463175,71,81,0.6290848018076751,False,[],False,[]
1-6,251,51,2,valid,127,80,0.0005159056584285171,67,81,1.160574009094261,False,[],False,[]
1-6,252,51,3,valid,118,80,0.005257322510769602,,,,False,[],False,[]
1-6,253,51,4,valid,118,80,0.007908432343126548,,,,False,[],False,[]
1-6,254,51,5,valid,161,80,0.007990736021444622,,,,False,[],False,[]
1-6,255,52,1,valid,80,80,0.00038841676783463175,71,81,0.6290848018076751,False,[],False,[]
1-6,256,52,2,valid,127,80,0.0005114718899830173,67,81,1.1602657755427406,False,[],False,[]
1-6,257,52,3,valid,118,80,0.005263136716033734,,,,False,[],False,[]
1-6,258,52,4,valid,118,80,0.007915282910230248,,,,False,[],False,[]
1-6,259,52,5,valid,161,80,0.007990736021444622,,,,False,[],False,[]
1-6,260,53,1,valid,80,80,0.00038841676783463175,71,81,0.6290848018076751,False,[],False,[]
1-6,261,53,2,valid,127,80,0.0005114374403476507,67,81,1.160233304145921,False,[],False,[]
1-6,262,53,3,valid,118,80,0.005262313051367151,,,,False,[],False,[]
1-6,263,53,4,valid,118,80,0.007916171104054293,,,,False,[],False,[]
1-6,264,53,5,valid,161,80,0.007990736021444622,,,,False,[],False,[]
1-6,265,54,1,valid,80,80,0.00038841676783463175,71,81,0.6290848018076751,False,[],False,[]
1-6,266,54,2,valid,127,80,0.000512580195493717,67,81,1.1600692593982234,False,[],False,[]
1-6,267,54,3,valid,118,80,0.005254758094878298,,,,False,[],False,[]
1-6,268,54,4,valid,118,80,0.007920985448806817,,,,False,[],False,[]
1-6,269,54,5,valid,161,80,0.007990736021444622,,,,False,[],False,[]
1-6,270,55,1,valid,80,80,0.00038841676783463175,71,81,0.6290848018076751,False,[],False,[]
1-6,271,55,2,valid,127,80,0.0005834317023214464,67,81,1.1550006570373168,False,[],False,[]
1-6,272,55,3,valid,144,80,0.004976745816373196,,,,False,[],False,[]
1-6,273,55,4,valid,161,80,0.00815049381745414,,,,False,[],False,[]
1-6,274,55,5,valid,161,80,0.007990736021444622,,,,False,[],False,[]
1-6,275,56,1,valid,80,80,0.00038841676783463175,71,81,0.6290848018076751,False,[],False,[]
1-6,276,56,2,valid,127,80,0.0005555555799682255,67,81,1.1561137992166242,False,[],False,[]
1-6,277,56,3,valid,118,80,0.005093047742676493,,,,False,[],False,[]
1-6,278,56,4,valid,118,80,0.008077229235117889,,,,False,[],False,[]
1-6,279,56,5,valid,161,80,0.007990736021444622,,,,False,[],False,[]
1-6,280,57,1,valid,80,80,0.00038841676783463175,71,81,0.6290848018076751,False,[],False,[]
1-6,281,57,2,valid,127,80,0.0005482834560466276,67,81,1.15643142470502,False,[],False,[]
1-6,282,57,3,valid,118,80,0.005105596532586465,,,,False,[],False,[]
1-6,283,57,4,valid,118,80,0.008057992890149523,,,,False,[],False,[]
